Node 1,Node 2,Score Player 1,Score Player 2
1269,845,43,328
1269,855,392,162
1269,865,46,316
1269,917,216,231
1269,965,54,284
1269,967,223,218
1269,1025,55,280
1269,1173,214,214
1269,1297,210,205
1269,1369,404,144
1269,1480,223,218
1269,1481,242,212
1269,1533,229,229
1269,1561,50,300
1269,1598,410,135
1269,1664,412,132
1269,1746,237,232
1269,1766,46,316
1269,1777,51,296
1269,1779,219,224
1269,1839,48,308
1269,2047,48,308
1269,2066,404,144
1269,2109,218,218
1269,2144,382,177
1269,2157,47,312
1269,2165,210,235
1269,2198,236,231
1269,2254,229,239
1269,2289,392,162
1269,2331,222,217
1269,2333,59,264
1269,2359,208,248
1269,2369,404,144
1269,2446,208,223
1269,2468,394,159
1269,2473,223,223
1269,2476,402,147
1269,2478,40,340
1269,2484,241,236
1269,2493,410,135
1269,2534,242,197
1269,2551,218,213
1269,2562,392,162
1269,2570,396,156
1269,2617,47,312
1269,2758,232,197
1269,2771,202,242
1269,2777,54,284
1269,2857,216,231
1269,2907,408,138
1269,2928,229,229
1269,2941,394,159
1269,3042,224,224
1269,3168,386,171
1269,3192,225,225
1269,3193,50,300
1269,3217,410,135
1269,3351,229,229
1269,3458,244,239
1269,3463,244,194
1269,3513,238,198
1269,3524,54,284
1269,3584,221,216
1269,3620,224,229
1269,3635,52,292
1269,3644,49,304
1269,3692,244,219
1269,3693,47,312
1269,3730,243,213
1269,3805,50,300
1269,3818,259,214
1269,3882,223,223
1269,3937,226,226
1269,3974,378,183
1269,3990,418,123
1269,4037,50,300
1269,4046,51,296
1269,4063,224,219
1269,4124,48,308
1269,4201,240,240
1269,4210,392,162
1269,4272,236,236
1269,4275,406,141
1269,4281,249,214
1269,4308,402,147
1269,4328,410,135
1269,4380,402,147
1269,4439,255,190
1269,4443,51,296
1269,4456,43,328
1269,4576,49,304
1269,4591,234,229
1269,4688,53,288
1269,4700,208,213
1269,4758,225,220
1269,4863,230,230
1269,5015,217,212
1269,5040,218,213
1269,5099,214,214
1269,5141,44,324
1269,5261,219,214
1269,5381,41,336
1269,5432,192,237
1269,5510,422,117
1269,5528,191,271
1269,5529,236,231
1269,5755,234,189
1269,5759,233,203
1269,5789,48,308
1269,5866,54,284
1269,5905,394,159
1269,5928,225,225
1269,5965,416,126
1269,5980,43,328
1269,6005,249,224
1269,6062,57,272
1269,6150,53,288
1269,6177,231,231
1269,6229,220,220
1269,6257,223,218
1269,6278,243,238
1344,233,99,104
1344,692,99,104
1344,719,300,300
1344,739,217,217
1344,785,300,300
1344,825,233,233
1344,1363,99,104
1344,1379,300,300
1344,1470,218,223
1344,1526,300,300
1344,1636,220,220
1344,1656,300,300
1344,1687,300,300
1344,1695,300,300
1344,1783,300,300
1344,1896,99,104
1344,1993,212,212
1344,1998,300,300
1344,2274,300,300
1344,2677,300,300
1344,2916,99,104
1344,3146,300,300
1344,3378,99,104
1344,3415,300,300
1344,3545,99,104
1344,3568,300,300
1344,3688,300,300
1344,3695,240,240
1344,3817,221,221
1344,3834,300,300
1344,4046,99,104
1344,4130,236,236
1344,4174,99,104
1344,4211,99,104
1344,4245,99,104
1344,4321,224,224
1344,4392,300,300
1344,4595,99,104
1344,4609,300,300
1344,4613,300,300
1344,4710,222,227
1344,4741,300,300
1344,4752,300,300
1344,4796,239,239
1344,4883,99,104
1344,4950,99,104
1344,4984,221,221
1344,5048,99,104
1344,5232,223,228
1344,5391,300,300
1344,5441,99,104
1344,5517,300,300
1344,5587,300,300
1344,5759,227,232
1344,5766,99,104
1344,5848,300,300
1344,5963,210,215
1344,6034,99,104
1344,6053,300,300
1344,6068,300,300
1344,6120,300,300
1344,6150,99,104
1344,6170,99,104
1762,87,410,135
1762,309,230,225
1762,314,402,147
1762,368,233,228
1762,601,49,304
1762,611,400,150
1762,651,239,214
1762,865,54,284
1762,895,50,300
1762,937,50,300
1762,976,228,218
1762,1024,226,226
1762,1032,392,162
1762,1053,49,304
1762,1103,232,227
1762,1130,213,233
1762,1145,233,233
1762,1149,394,159
1762,1206,204,234
1762,1296,232,227
1762,1341,212,232
1762,1481,216,251
1762,1595,218,213
1762,1633,392,162
1762,1664,392,162
1762,1692,245,215
1762,1860,221,221
1762,1865,406,141
1762,1946,392,162
1762,1957,230,225
1762,1964,221,201
1762,1982,220,250
1762,1997,390,165
1762,2034,234,234
1762,2083,386,171
1762,2138,392,162
1762,2176,220,215
1762,2197,190,265
1762,2206,234,234
1762,2287,58,268
1762,2421,265,200
1762,2424,402,147
1762,2538,221,216
1762,2637,198,198
1762,2638,219,244
1762,2640,52,292
1762,2644,230,230
1762,2659,244,214
1762,2678,232,222
1762,2803,402,147
1762,2838,213,208
1762,2885,214,219
1762,2893,221,231
1762,2910,225,225
1762,3016,398,153
1762,3049,239,234
1762,3108,50,300
1762,3123,410,135
1762,3188,227,222
1762,3228,226,221
1762,3245,236,231
1762,3341,400,150
1762,3435,45,320
1762,3484,404,144
1762,3525,245,230
1762,3632,42,332
1762,3678,52,292
1762,3698,414,129
1762,3761,205,215
1762,3812,402,147
1762,3821,222,217
1762,4046,51,296
1762,4061,236,221
1762,4076,54,284
1762,4086,234,244
1762,4175,235,235
1762,4238,56,276
1762,4248,223,218
1762,4263,215,210
1762,4268,229,229
1762,4306,50,300
1762,4359,392,162
1762,4387,51,296
1762,4483,231,226
1762,4617,213,218
1762,4645,229,224
1762,4717,226,236
1762,4758,222,217
1762,4815,400,150
1762,4895,400,150
1762,4996,225,220
1762,5028,227,257
1762,5091,406,141
1762,5186,252,217
1762,5204,231,226
1762,5232,197,242
1762,5536,406,141
1762,5593,396,156
1762,5650,412,132
1762,5701,246,221
1762,5719,51,296
1762,5722,392,162
1762,5753,221,221
1762,5808,46,316
1762,5926,224,224
1762,5987,394,159
1762,6147,241,241
1762,6148,56,276
1762,6150,53,288
1762,6170,52,292
1762,6225,238,238
1762,6250,51,296
1779,7,52,292
1779,23,231,216
1779,53,48,308
1779,173,46,316
1779,235,416,126
1779,266,216,231
1779,297,209,239
1779,420,231,226
1779,549,229,229
1779,732,212,237
1779,752,214,219
1779,812,44,324
1779,849,386,171
1779,853,45,320
1779,886,44,324
1779,1017,228,228
1779,1059,398,153
1779,1061,54,284
1779,1351,380,180
1779,1448,44,324
1779,1542,238,223
1779,1594,410,135
1779,1664,410,135
1779,2047,50,300
1779,2302,406,141
1779,2473,215,215
1779,2498,48,308
1779,2605,202,242
1779,2618,232,252
1779,2646,221,216
1779,2692,225,225
1779,2942,238,203
1779,2964,239,234
1779,2976,240,235
1779,3003,54,284
1779,3068,226,221
1779,3109,49,304
1779,3116,222,217
1779,3141,229,234
1779,3327,219,219
1779,3367,209,234
1779,3498,217,232
1779,3521,210,205
1779,3559,48,308
1779,3560,210,255
1779,3711,224,239
1779,3778,48,308
1779,3993,54,284
1779,4034,54,284
1779,4038,60,260
1779,4099,217,212
1779,4211,53,288
1779,4217,404,144
1779,4298,276,206
1779,4309,235,230
1779,4323,239,239
1779,4391,227,212
1779,4462,224,224
1779,4670,46,316
1779,4688,52,292
1779,4699,202,227
1779,4700,194,239
1779,4792,420,120
1779,4950,50,300
1779,4960,50,300
1779,5133,240,235
1779,5755,223,233
1779,5783,42,332
1779,5816,294,179
1779,5906,51,296
1779,5910,50,300
1779,5991,239,239
1779,6027,410,135
1779,6076,235,235
1779,6130,408,138
1779,6386,251,201
1835,181,224,224
1835,212,233,233
1835,224,230,230
1835,231,215,215
1835,238,52,292
1835,245,382,177
1835,277,49,304
1835,328,392,162
1835,431,214,249
1835,432,188,188
1835,511,48,308
1835,525,188,258
1835,546,62,252
1835,590,233,228
1835,617,49,304
1835,631,202,252
1835,640,380,180
1835,641,384,174
1835,683,234,239
1835,693,219,214
1835,703,60,260
1835,718,422,117
1835,732,209,249
1835,773,55,280
1835,821,213,218
1835,831,234,214
1835,896,410,135
1835,902,240,240
1835,928,59,264
1835,975,44,324
1835,985,46,316
1835,1051,422,117
1835,1065,402,147
1835,1078,396,156
1835,1100,46,316
1835,1138,402,147
1835,1149,404,144
1835,1480,235,235
1835,1482,386,171
1835,1513,414,129
1835,1518,402,147
1835,1542,231,211
1835,1562,406,141
1835,1594,394,159
1835,1623,217,217
1835,1629,54,284
1835,1677,240,235
1835,1752,240,220
1835,1811,246,216
1835,1818,402,147
1835,1851,53,288
1835,1867,215,235
1835,1888,51,296
1835,1922,227,227
1835,1928,47,312
1835,1941,248,198
1835,1959,57,272
1835,2046,230,225
1835,2079,213,228
1835,2113,216,236
1835,2165,221,191
1835,2171,225,225
1835,2194,241,236
1835,2219,46,316
1835,2236,224,214
1835,2242,228,218
1835,2302,406,141
1835,2312,384,174
1835,2322,412,132
1835,2347,48,308
1835,2360,402,147
1835,2377,202,202
1835,2462,238,223
1835,2473,218,213
1835,2484,236,231
1835,2507,408,138
1835,2617,43,328
1835,2650,49,304
1835,2655,193,253
1835,2678,248,208
1835,2684,408,138
1835,2730,229,229
1835,2821,394,159
1835,2827,210,260
1835,2865,232,227
1835,2899,400,150
1835,2900,404,144
1835,2942,207,247
1835,2951,51,296
1835,2995,402,147
1835,3079,55,280
1835,3089,394,159
1835,3198,57,272
1835,3200,225,230
1835,3231,207,202
1835,3240,50,300
1835,3300,219,214
1835,3391,46,316
1835,3396,271,206
1835,3405,41,336
1835,3436,61,256
1835,3524,46,316
1835,3536,231,226
1835,3616,224,219
1835,3660,221,216
1835,3662,58,268
1835,3688,394,159
1835,3737,219,219
1835,3824,225,225
1835,3885,392,162
1835,3926,212,207
1835,3993,43,328
1835,3996,49,304
1835,4034,52,292
1835,4046,48,308
1835,4141,238,238
1835,4157,56,276
1835,4173,231,206
1835,4187,49,304
1835,4252,406,141
1835,4295,416,126
1835,4298,202,227
1835,4305,214,219
1835,4338,42,332
1835,4389,54,284
1835,4516,225,230
1835,4559,219,214
1835,4582,382,177
1835,4611,239,229
1835,4625,56,276
1835,4641,228,228
1835,4644,398,153
1835,4661,404,144
1835,4764,390,165
1835,4768,233,228
1835,4780,34,364
1835,4804,51,296
1835,4918,251,206
1835,4974,396,156
1835,4995,42,332
1835,5001,47,312
1835,5011,232,232
1835,5068,48,308
1835,5141,47,312
1835,5149,234,234
1835,5197,396,156
1835,5260,221,221
1835,5323,233,213
1835,5411,241,236
1835,5490,223,218
1835,5500,44,324
1835,5510,392,162
1835,5530,224,219
1835,5539,228,253
1835,5557,54,284
1835,5598,406,141
1835,5601,250,220
1835,5673,54,284
1835,5710,392,162
1835,5728,53,288
1835,5748,380,180
1835,5750,404,144
1835,5819,238,238
1835,5879,53,288
1835,5886,217,217
1835,5896,233,193
1835,5959,42,332
1835,5966,58,268
1835,5989,220,245
1835,6015,233,233
1835,6021,203,253
1835,6023,222,222
1835,6034,48,308
1835,6140,223,218
1835,6164,220,220
1835,6171,55,280
1835,6178,42,332
1835,6242,203,203
1835,6323,226,211
1835,6381,55,280
1860,23,217,222
1860,147,211,216
1860,309,300,300
1860,314,300,300
1860,368,300,300
1860,528,99,104
1860,601,99,104
1860,755,215,220
1860,908,300,300
1860,1024,225,225
1860,1103,300,300
1860,1145,300,300
1860,1296,300,300
1860,1341,215,215
1860,1427,300,300
1860,1470,195,195
1860,1633,300,300
1860,1692,217,222
1860,1694,99,104
1860,1763,300,300
1860,1865,300,300
1860,1946,300,300
1860,1951,99,104
1860,1952,300,300
1860,1982,230,235
1860,2080,99,104
1860,2083,300,300
1860,2138,300,300
1860,2144,300,300
1860,2197,222,222
1860,2206,300,300
1860,2287,99,104
1860,2308,99,104
1860,2424,300,300
1860,2531,99,104
1860,2605,222,227
1860,2618,227,227
1860,2623,99,104
1860,2638,219,224
1860,2640,99,104
1860,2659,211,211
1860,2678,224,229
1860,2743,300,300
1860,2834,220,220
1860,2885,236,236
1860,2893,230,230
1860,3108,99,104
1860,3123,300,300
1860,3135,300,300
1860,3268,300,300
1860,3341,300,300
1860,3499,300,300
1860,3661,99,104
1860,3678,99,104
1860,3761,216,216
1860,3803,211,211
1860,4086,223,223
1860,4175,300,300
1860,4268,300,300
1860,4334,300,300
1860,4387,99,104
1860,4587,99,104
1860,4645,300,300
1860,4815,300,300
1860,4980,99,104
1860,5048,99,104
1860,5091,300,300
1860,5186,221,226
1860,5199,99,104
1860,5468,221,221
1860,5536,300,300
1860,5712,300,300
1860,5719,99,104
1860,5722,300,300
1860,5808,99,104
1860,5939,212,212
1860,6150,99,104
1860,6170,99,104
1860,6232,300,300
1860,6250,99,104
1860,6259,99,104
1860,6316,220,220
1951,23,264,59
1951,97,100,100
1951,115,312,47
1951,171,100,100
1951,272,500,0
1951,323,500,0
1951,344,104,99
1951,466,328,43
1951,498,100,100
1951,545,104,99
1951,790,104,99
1951,841,500,0
1951,929,104,99
1951,946,500,0
1951,996,104,99
1951,999,104,99
1951,1017,104,99
1951,1123,100,100
1951,1129,104,99
1951,1138,500,0
1951,1198,248,63
1951,1325,500,0
1951,1403,308,48
1951,1408,100,100
1951,1638,500,0
1951,1752,264,59
1951,1775,104,99
1951,1798,500,0
1951,1993,252,62
1951,2002,104,99
1951,2144,500,0
1951,2206,104,99
1951,2222,280,55
1951,2247,100,100
1951,2296,292,52
1951,2308,100,100
1951,2359,308,48
1951,2426,312,47
1951,2470,104,99
1951,2556,284,54
1951,2621,284,54
1951,2653,104,99
1951,2837,324,44
1951,2838,104,99
1951,2868,500,0
1951,3022,104,99
1951,3034,100,100
1951,3059,100,100
1951,3145,500,0
1951,3192,104,99
1951,3230,104,99
1951,3341,500,0
1951,3370,324,44
1951,3435,100,100
1951,3494,500,0
1951,3500,500,0
1951,3514,304,49
1951,3568,104,99
1951,3607,500,0
1951,3678,100,100
1951,3719,324,44
1951,3730,308,48
1951,3803,308,48
1951,3807,300,50
1951,3818,316,46
1951,3832,104,99
1951,3888,100,100
1951,3902,100,100
1951,3955,312,47
1951,4102,104,99
1951,4118,304,49
1951,4124,100,100
1951,4177,500,0
1951,4268,104,99
1951,4275,500,0
1951,4323,104,99
1951,4354,252,62
1951,4414,288,53
1951,4420,104,99
1951,4457,500,0
1951,4531,104,99
1951,4674,296,51
1951,4684,500,0
1951,4733,284,54
1951,4774,104,99
1951,4970,100,100
1951,4980,100,100
1951,4988,292,52
1951,5004,100,100
1951,5030,316,46
1951,5171,328,43
1951,5232,312,47
1951,5266,104,99
1951,5320,104,99
1951,5347,104,99
1951,5357,104,99
1951,5389,104,99
1951,5430,104,99
1951,5454,104,99
1951,5463,500,0
1951,5536,500,0
1951,5650,500,0
1951,5711,104,99
1951,5712,104,99
1951,5734,104,99
1951,5767,500,0
1951,5789,100,100
1951,5844,104,99
1951,5855,500,0
1951,5880,100,100
1951,5956,500,0
1951,5963,292,52
1951,5987,500,0
1951,6005,308,48
1951,6013,288,53
1951,6034,100,100
1951,6150,100,100
1951,6185,292,52
1951,6283,100,100
1951,6294,296,51
1951,6306,292,52
1997,64,300,300
1997,231,300,300
1997,265,300,300
1997,273,300,300
1997,324,156,396
1997,336,300,300
1997,369,300,300
1997,573,300,300
1997,742,0,500
1997,793,300,300
1997,816,300,300
1997,865,0,500
1997,985,0,500
1997,1065,300,300
1997,1103,300,300
1997,1105,300,300
1997,1149,300,300
1997,1314,132,412
1997,1341,114,424
1997,1343,300,300
1997,1585,114,424
1997,1755,144,404
1997,1803,300,300
1997,1839,0,500
1997,1959,0,500
1997,2149,300,300
1997,2157,0,500
1997,2193,300,300
1997,2306,300,300
1997,2332,300,300
1997,2421,153,398
1997,2424,300,300
1997,2502,300,300
1997,2605,165,390
1997,2649,300,300
1997,2713,171,386
1997,2726,0,500
1997,2876,300,300
1997,3018,0,500
1997,3139,300,300
1997,3256,159,394
1997,3367,150,400
1997,3422,0,500
1997,3426,159,394
1997,3484,300,300
1997,3555,135,410
1997,3644,0,500
1997,3665,0,500
1997,3745,0,500
1997,3761,129,414
1997,3795,0,500
1997,3805,0,500
1997,3820,0,500
1997,3821,300,300
1997,3956,0,500
1997,4054,0,500
1997,4152,0,500
1997,4248,300,300
1997,4267,0,500
1997,4268,300,300
1997,4273,138,408
1997,4326,150,400
1997,4363,300,300
1997,4375,300,300
1997,4379,150,400
1997,4427,300,300
1997,4553,300,300
1997,4646,0,500
1997,4694,300,300
1997,4745,141,406
1997,4799,0,500
1997,4948,300,300
1997,4957,0,500
1997,4975,300,300
1997,5091,300,300
1997,5107,300,300
1997,5109,300,300
1997,5266,300,300
1997,5361,300,300
1997,5483,300,300
1997,5523,186,376
1997,5536,300,300
1997,5666,300,300
1997,5744,0,500
1997,5846,0,500
1997,5886,300,300
1997,5925,165,390
1997,6083,300,300
1997,6217,300,300
1997,6250,0,500
1997,6298,300,300
1997,6300,153,398
1997,6341,0,500
1997,6384,150,400
2055,157,177,382
2055,224,300,300
2055,400,0,500
2055,434,300,300
2055,498,0,500
2055,549,300,300
2055,566,0,500
2055,690,0,500
2055,719,300,300
2055,755,162,392
2055,841,300,300
2055,873,0,500
2055,996,300,300
2055,1057,165,390
2055,1121,0,500
2055,1244,300,300
2055,1341,156,396
2055,1432,0,500
2055,1676,0,500
2055,1728,0,500
2055,1783,300,300
2055,1798,300,300
2055,1888,0,500
2055,2049,174,384
2055,2447,0,500
2055,2467,0,500
2055,2838,300,300
2055,2847,300,300
2055,3018,0,500
2055,3033,300,300
2055,3059,0,500
2055,3097,123,418
2055,3127,300,300
2055,3180,300,300
2055,3229,300,300
2055,3341,300,300
2055,3521,300,300
2055,3568,300,300
2055,3744,150,400
2055,3821,300,300
2055,3861,300,300
2055,4012,168,388
2055,4118,150,400
2055,4239,150,400
2055,4243,0,500
2055,4335,150,400
2055,4407,0,500
2055,4524,300,300
2055,4600,300,300
2055,4644,300,300
2055,4710,174,384
2055,5065,300,300
2055,5162,300,300
2055,5326,0,500
2055,5346,0,500
2055,5365,300,300
2055,5594,300,300
2055,5667,0,500
2055,5910,0,500
2055,5963,171,386
2055,6075,0,500
2055,6229,300,300
2083,12,300,300
2083,19,300,300
2083,78,300,300
2083,190,0,500
2083,212,300,300
2083,368,300,300
2083,370,300,300
2083,372,300,300
2083,409,0,500
2083,425,138,408
2083,427,300,300
2083,431,141,406
2083,460,159,394
2083,466,138,408
2083,550,300,300
2083,559,153,398
2083,601,0,500
2083,632,165,390
2083,648,150,400
2083,651,141,406
2083,662,300,300
2083,689,0,500
2083,784,0,500
2083,785,300,300
2083,809,300,300
2083,825,138,408
2083,913,0,500
2083,918,300,300
2083,931,300,300
2083,960,156,396
2083,1024,147,402
2083,1065,300,300
2083,1095,117,422
2083,1103,300,300
2083,1144,0,500
2083,1145,300,300
2083,1182,153,398
2083,1191,300,300
2083,1206,162,392
2083,1296,300,300
2083,1366,300,300
2083,1370,0,500
2083,1393,0,500
2083,1468,300,300
2083,1506,0,500
2083,1543,0,500
2083,1548,300,300
2083,1578,300,300
2083,1675,138,408
2083,1692,159,394
2083,1763,300,300
2083,1801,0,500
2083,1865,300,300
2083,1869,300,300
2083,1938,300,300
2083,1942,0,500
2083,1946,300,300
2083,1960,300,300
2083,1982,162,392
2083,2107,300,300
2083,2138,300,300
2083,2197,150,400
2083,2206,300,300
2083,2207,0,500
2083,2287,0,500
2083,2328,300,300
2083,2331,300,300
2083,2336,300,300
2083,2353,300,300
2083,2401,162,392
2083,2421,144,404
2083,2424,300,300
2083,2464,300,300
2083,2480,300,300
2083,2482,0,500
2083,2484,300,300
2083,2527,0,500
2083,2538,300,300
2083,2544,150,400
2083,2637,300,300
